company,barName,REF,reviewDate,cocoaPercent,companyLocation,rating,beanType,broadBeanOrigin,SouthAmericaCo,SouthAmericaBeans
"Smooth Chocolator, The",Kokoa Kamili,1622,2015,0.67,AUSTRALIA,3.75,NA,TANZANIA,NO,NO
"Smooth Chocolator, The",San Juan Estate,1622,2015,0.7,AUSTRALIA,3.75,Trinitario,TRINIDAD,NO,NO
"Smooth Chocolator, The",Camino Verde,1622,2015,0.72,AUSTRALIA,4,NA,ECUADOR,NO,YES
"Smooth Chocolator, The",Bolivia,1626,2015,0.72,AUSTRALIA,2.75,NA,BOLIVIA,NO,YES
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,0.65,AUSTRALIA,3.5,NA,PAPUA NEW GUINEA,NO,NO
"Smooth Chocolator, The","Maranon, batch 2",1666,2015,0.67,AUSTRALIA,3,Forastero (Nacional),PERU,NO,YES
"Smooth Chocolator, The","Chuao, batch 3",1666,2015,0.7,AUSTRALIA,3.75,Trinitario,VENEZUELA,NO,YES
Snake & Butterfly,Ghana,693,2011,0.67,U.S.A.,1.5,Forastero,GHANA,NO,NO
Snake & Butterfly,Madagascar,502,2010,0.68,U.S.A.,3,Trinitario,MADAGASCAR,NO,NO
Snake & Butterfly,Ecuador,502,2010,0.68,U.S.A.,3.25,NA,ECUADOR,NO,YES
Sol Cacao,"Ecuador, Batch 1",1812,2016,0.7,U.S.A.,3.5,NA,ECUADOR,NO,YES
Sol Cacao,Madagascar,1518,2015,0.72,U.S.A.,3,Trinitario,MADAGASCAR,NO,NO
Solkiki,"Maranon, Fortunato No. 4",1840,2016,0.68,U.K.,2.75,Forastero (Nacional),PERU,NO,YES
Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,0.85,U.K.,2.75,NA,DOMINCAN REPUBLIC,NO,NO
Solomons Gold,Solomon Island,1792,2016,0.7,NEW ZEALAND,3.25,NA,SOLOMON ISLANDS,NO,NO
Solomons Gold,Solomon Island w/ nibs,1796,2016,0.75,NEW ZEALAND,3.25,NA,SOLOMON ISLANDS,NO,NO
Solstice,Bundibugyo,1335,2014,0.7,U.S.A.,3,"Forastero, Trinitario",UGANDA,NO,NO
Solstice,Sambirano,1157,2013,0.7,U.S.A.,3,Trinitario,MADAGASCAR,NO,NO
Solstice,Amazonas,1157,2013,0.7,U.S.A.,3,NA,VENEZUELA,NO,YES
Solstice,Bolivia,1161,2013,0.7,U.S.A.,3.25,NA,BOLIVIA,NO,YES
Solstice,San Martin,1161,2013,0.7,U.S.A.,3.25,NA,PERU,NO,YES
Solstice,Wasatch,1161,2013,0.7,U.S.A.,3.5,Blend, ,NO,NO
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,0.62,CANADA,3.5,NA,DOMINCAN REPUBLIC,NO,NO
Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,0.7,CANADA,3.5,Trinitario,MADAGASCAR,NO,NO
Soma,"Bahia Black, batch bra50722.1",1828,2016,0.7,CANADA,3.5,Forastero (Parazinho),BRAZIL,NO,YES
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,0.75,CANADA,3.75,NA,"VEN.,ECU.,PERU,NIC.",NO,NO
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,0.7,CANADA,3.75,Trinitario,NICARAGUA,NO,NO
Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,0.7,CANADA,4,Trinitario,VIETNAM,NO,NO
Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,0.7,CANADA,3.25,NA,ECUADOR,NO,YES
Soma,CSB Chama,1594,2015,0.7,CANADA,3.5,Criollo,VENEZUELA,NO,YES
Soma,Porcelana,1594,2015,0.75,CANADA,4,NA,VENEZUELA,NO,YES
Soma,"La Tronca, Matagalpa",1227,2014,0.7,CANADA,3.5,NA,NICARAGUA,NO,NO
Soma,Maranon Canyon,1259,2014,0.7,CANADA,3.75,Forastero (Nacional),PERU,NO,YES
Soma,La Dalia,1307,2014,0.7,CANADA,3.25,Trinitario,NICARAGUA,NO,NO
Soma,"Camino Verde P., Balao, Guayas",1307,2014,0.8,CANADA,3.5,Forastero (Nacional),ECUADOR,NO,YES
Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,0.7,CANADA,3.75,Forastero (Amelonado),VANUATU,NO,NO
Soma,Little Big Man,1339,2014,0.7,CANADA,3.25,Blend,MADAGASCAR & ECUADOR,NO,NO
Soma,"Rizek Cacao, Domin. Rep.",1019,2013,0.77,CANADA,3.75,Trinitario,DOMINICAN REPUBLIC,NO,NO
Soma,Java,1030,2013,0.7,CANADA,3.25,Criollo,INDONESIA,NO,NO
Soma,"Apurimac, El Quinacho Co-op",1073,2013,0.7,CANADA,2.75,Criollo,PERU,NO,YES
Soma,"Sangre Grande P., Trinidad",1073,2013,0.7,CANADA,3.75,Trinitario,TRINIDAD,NO,NO
Soma,Chef's Blend,1077,2013,0.7,CANADA,3.25,NA, ,NO,NO
Soma,Patanemo,1077,2013,0.7,CANADA,3.75,Criollo,VENEZUELA,NO,YES
Soma,Crazy 88,1077,2013,0.88,CANADA,4,NA,"GUAT., D.R., PERU, MAD., PNG",NO,NO
Soma,"Maracaibo, El Vigia",1077,2013,0.7,CANADA,4,Criollo,VENEZUELA,NO,YES
Soma,Equator,1081,2013,0.67,CANADA,4,NA,"PERU, DOM. REP",NO,NO
Soma,Orinoco,1173,2013,0.7,CANADA,3.25,Forastero,VENEZUELA,NO,YES
Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,0.7,CANADA,4,Trinitario,JAMAICA,NO,NO
Soma,Noula Coop,817,2012,0.7,CANADA,3.25,NA,HAITI,NO,NO
Soma,O'ahu,833,2012,0.7,CANADA,3.75,NA,HAWAII,NO,NO
Soma,"Dual Origins, Sambirano, Elvesia",867,2012,0.7,CANADA,4,Blend,"DOM. REP., MADAGASCAR",NO,NO
Soma,"Dancing in Your Head, 5 bean blend",867,2012,0.7,CANADA,4,Blend,"GRE., PNG, HAW., HAITI, MAD",NO,NO
Soma,Cahabon Region,951,2012,0.7,CANADA,3.5,Trinitario,GUATEMALA,NO,NO
Soma,Carenero Superior,951,2012,0.7,CANADA,3.75,Trinitario,VENEZUELA,NO,YES
Soma,Eastern Promises,967,2012,0.7,CANADA,3.5,Blend,"MAD., JAVA, PNG",NO,NO
Soma,Papua New Guinea,983,2012,0.85,CANADA,3.5,Trinitario,PAPUA NEW GUINEA,NO,NO
Soma,"Grenada, Black Science",676,2011,0.7,CANADA,2.75,Trinitario,GRENADA,NO,NO
Soma,"Alto Beni, Wild Bolivian",676,2011,0.7,CANADA,3.5,Nacional,BOLIVIA,NO,YES
Soma,Peruvian,676,2011,0.64,CANADA,4,NA,PERU,NO,YES
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,0.7,CANADA,4,NA,"VEN, BOLIVIA, D.R.",NO,NO
Soma,"Elvesia P., Black Science",682,2011,0.7,CANADA,3.75,Forastero,DOMINICAN REPUBLIC,NO,NO
Soma,Chuao,688,2011,0.7,CANADA,3.5,Criollo,VENEZUELA,NO,YES
Soma,Black Science Blend 1,607,2010,0.7,CANADA,3.75,"Trinitario, Nacional","DR, ECUADOR, PERU",NO,NO
Soma,Hispaniola,377,2009,0.7,CANADA,3,Forastero,DOMINICAN REPUBLIC,NO,NO
Soma,Africa,377,2009,0.7,CANADA,3.5,Forastero,GHANA,NO,NO
Soma,Conacado,387,2009,0.7,CANADA,3,Trinitario,DOMINICAN REPUBLIC,NO,NO
Soma,Papua New Guinea,387,2009,0.7,CANADA,3.5,Trinitario,PAPUA NEW GUINEA,NO,NO
Soma,Madagascar,387,2009,0.7,CANADA,3.75,Criollo,MADAGASCAR,NO,NO
Soma,Ocumare,387,2009,0.7,CANADA,3.75,Criollo,VENEZUELA,NO,YES
Somerville,Nicaragua,1367,2014,0.7,U.S.A.,3.25,NA,NICARAGUA,NO,NO
Somerville,"Hawaiian, Big Island",1395,2014,0.7,U.S.A.,3.5,NA,HAWAII,NO,NO
Soul,Dominican Republic,1932,2017,0.7,CANADA,3.25,NA,DOMINICAN REPUBLIC,NO,NO
Soul,Madagascar,1936,2017,0.7,CANADA,3.5,NA,MADAGASCAR,NO,NO
Soul,Venezuela,1936,2017,0.75,CANADA,3.5,NA,VENEZUELA,NO,YES
Soul,Ecuador,1936,2017,0.75,CANADA,3.25,NA,ECUADOR,NO,YES
Soul,Papua New Guinea,1936,2017,0.77,CANADA,3.25,NA,PAPUA NEW GUINEA,NO,NO
Soul,Tanzania,1940,2017,0.8,CANADA,3.5,NA,TANZANIA,NO,NO
Spagnvola,AgroCriso Plantation,793,2012,0.7,U.S.A.,3,NA,DOMINICAN REPUBLIC,NO,NO
Spagnvola,AgroCriso Plantation,793,2012,0.8,U.S.A.,3,NA,DOMINICAN REPUBLIC,NO,NO
Spagnvola,AgroCriso Plantation,793,2012,0.75,U.S.A.,3.25,NA,DOMINICAN REPUBLIC,NO,NO
Spencer,Dominican Republic,1932,2017,0.7,U.S.A.,3.75,NA,DOMINICAN REPUBLIC,NO,NO
Spencer,Ecuador,1932,2017,0.7,U.S.A.,3.5,NA,ECUADOR,NO,YES
Spencer,Peru,1932,2017,0.7,U.S.A.,2.75,NA,PERU,NO,YES
Spencer,"Dominican Republic, lot D82R",1792,2016,0.7,AUSTRALIA,3.5,NA,DOMINCAN REPUBLIC,NO,NO
Spencer,"Ecuador, lot E432314L",1792,2016,0.7,AUSTRALIA,3.75,NA,ECUADOR,NO,YES
Spencer,"Madagascar, lot M0403R",1792,2016,0.7,AUSTRALIA,3.75,NA,MADAGASCAR,NO,NO
Spencer,Malekula Island,1434,2014,0.72,AUSTRALIA,2.75,Trinitario,VANUATU,NO,NO
Sprungli (Felchlin),Alto Beni,1057,2013,0.7,SWITZERLAND,3,Criollo,BOLIVIA,NO,YES
SRSLY,Dominican Republic,1113,2013,0.7,U.S.A.,3,NA,DOMINICAN REPUBLIC,NO,NO
SRSLY,Dominican Republic,1121,2013,0.84,U.S.A.,2.25,NA,DOMINICAN REPUBLIC,NO,NO
Starchild,"Bolivar, Arriba",1634,2015,0.7,U.S.A.,3,Forastero (Nacional),ECUADOR,NO,YES
Starchild,Hispaniola,1692,2015,0.7,U.S.A.,3,NA,DOMINCAN REPUBLIC,NO,NO
Starchild,Cacao Verapaz,1692,2015,0.7,U.S.A.,3,NA,GUATEMALA,NO,NO
Starchild,Rio Tuma,1692,2015,0.7,U.S.A.,3,Trinitario (Amelonado),NICARAGUA,NO,NO
Starchild,Sambirano Valley,1696,2015,0.7,U.S.A.,3,Trinitario,MADAGASCAR,NO,NO
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,0.68,SWITZERLAND,2.75,Trinitario,BRAZIL,NO,YES
Stella (aka Bernrain),India,729,2011,0.72,SWITZERLAND,3.25,NA,INDIA,NO,NO
Stone Grindz,"Ecuador, Midnight Dark",1291,2014,0.84,U.S.A.,3.5,NA,ECUADOR,NO,YES
Stone Grindz,"Ecuador, Twilght Dark",1291,2014,0.7,U.S.A.,3.5,NA,ECUADOR,NO,YES
StRita Supreme,"Samar, East Visayas region",939,2012,0.65,U.S.A.,2.5,NA,PHILIPPINES,NO,NO
StRita Supreme,"Samar, East Visayas region",943,2012,0.7,U.S.A.,2.5,NA,PHILIPPINES,NO,NO
StRita Supreme,"Samar, East Visayas region",943,2012,0.75,U.S.A.,2.75,NA,PHILIPPINES,NO,NO
Sublime Origins,Sambirano,1157,2013,0.67,U.S.A.,2.75,Trinitario,MADAGASCAR,NO,NO
Sublime Origins,Moho Valley,1157,2013,0.78,U.S.A.,3.25,Trinitario,BELIZE,NO,NO
Summerbird,Peru,1800,2016,0.61,DENMARK,2.5,"Criollo, Trinitario",PERU,NO,YES
Summerbird,Peru,1800,2016,0.71,DENMARK,3,"Criollo, Trinitario",PERU,NO,YES
Suruca Chocolate,Venezuela,1796,2016,0.7,VENEZUELA,2.75,NA,VENEZUELA,YES,YES
Suruca Chocolate,Venezuela,1796,2016,0.6,VENEZUELA,3,NA,VENEZUELA,YES,YES
Svenska Kakaobolaget,Sri Lanka,1618,2015,0.7,SWEDEN,2.75,"Criollo, Trinitario",SRI LANKA,NO,NO
Szanto Tibor,Nacional,1668,2015,0.7,HUNGARY,3.25,NA,ECUADOR,NO,YES
Szanto Tibor,Baracoa,1704,2015,0.88,HUNGARY,3.25,Trinitario,CUBA,NO,NO
Szanto Tibor,Ambolikapiky,1704,2015,0.7,HUNGARY,3.25,Trinitario,MADAGASCAR,NO,NO
Szanto Tibor,"Winak, Sumaco",1704,2015,0.7,HUNGARY,3.75,Forastero (Nacional),ECUADOR,NO,YES
Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,0.7,HUNGARY,3.25,Trinitario,VIETNAM,NO,NO
Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,0.7,HUNGARY,3.5,Forastero (Parazinho),BRAZIL,NO,YES
Szanto Tibor,Porcelana,1263,2014,0.7,HUNGARY,3.5,Criollo,VENEZUELA,NO,YES
Szanto Tibor,Baracoa,1263,2014,0.7,HUNGARY,3.75,Trinitario,CUBA,NO,NO
Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,0.7,HUNGARY,3.5,Criollo,MADAGASCAR,NO,NO
Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,0.7,HUNGARY,3.5,Criollo,MADAGASCAR,NO,NO
Szanto Tibor,Cacao Blanco,1193,2013,0.7,HUNGARY,3.25,NA,NICARAGUA,NO,NO
Szanto Tibor,Santo Domingo,939,2012,0.7,HUNGARY,3.25,NA,DOMINICAN REPUBLIC,NO,NO
Szanto Tibor,Millot Plantation,939,2012,0.7,HUNGARY,3.25,NA,MADAGASCAR,NO,NO
Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,0.7,HUNGARY,3.75,NA,PERU,NO,YES
Szanto Tibor,Crudo,761,2011,0.7,HUNGARY,3,NA,VENEZUELA,NO,YES
Tabal,Costa Rica,1101,2013,0.7,U.S.A.,2.75,NA,COSTA RICA,NO,NO
Tabal,Dominican Republic,1101,2013,0.7,U.S.A.,2.75,NA,DOMINICAN REPUBLIC,NO,NO
Tabal,"Chiapas, Lacandon Jungle",1105,2013,0.7,U.S.A.,2.5,NA,MEXICO,NO,NO
Tabal,Peru,1105,2013,0.7,U.S.A.,3,NA,PERU,NO,YES
Tablette (aka Vanillabeans),Colombia,1450,2015,0.7,JAPAN,3,NA,COLOMBIA,NO,YES
Tablette (aka Vanillabeans),Papua,1450,2015,0.62,JAPAN,3.25,NA,PAPUA NEW GUINEA,NO,NO
Tablette (aka Vanillabeans),Vietnam,1450,2015,0.6,JAPAN,3.25,Trinitario,VIETNAM,NO,NO
Tablette (aka Vanillabeans),Trinidad,1680,2015,0.77,JAPAN,2.75,Trinitario,TRINIDAD,NO,NO
Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,0.7,SURINAME,3.25,Trinitario,SURINAME,YES,YES
Taza,Belize,1271,2014,0.68,U.S.A.,3,Trinitario,BELIZE,NO,NO
Taza,Alto Beni,785,2011,0.87,U.S.A.,3.25,NA,BOLIVIA,NO,YES
Taza,Chiapan,451,2009,0.75,U.S.A.,2.75,NA,MEXICO,NO,NO
Taza,"Dark, Stone Ground",180,2007,0.7,U.S.A.,3,NA,DOMINICAN REPUBLIC,NO,NO
TCHO,West Africa,1716,2016,0.62,U.S.A.,2,Forastero,WEST AFRICA,NO,NO
TCHO,Peru- Ecuador,915,2012,0.99,U.S.A.,3.25,NA,"PERU, ECUADOR",NO,NO
TCHO,TCHOPro 60.5,387,2009,0.6,U.S.A.,2.75,NA, ,NO,NO
TCHO,TCHOPro 68,387,2009,0.68,U.S.A.,3,NA, ,NO,NO
TCHO,Chocolatey-beta,199,2008,0.7,U.S.A.,2.5,Forastero,GHANA,NO,NO
TCHO,Fruity-beta,280,2008,0.7,U.S.A.,2.5,NA,PERU,NO,YES
TCHO,Citrus-beta,280,2008,0.7,U.S.A.,2.75,NA,MADAGASCAR,NO,NO
TCHO,Nutty-beta,284,2008,0.7,U.S.A.,2.5,NA,PERU,NO,YES
Tejas,Concepcion,801,2012,0.7,U.S.A.,2.75,NA,MADAGASCAR,NO,NO
Tejas,Bayou Blend,801,2012,0.7,U.S.A.,3,Blend,"ECUADOR, MAD., PNG",NO,NO
Tejas,Aranama,805,2012,0.7,U.S.A.,3,NA,PAPUA NEW GUINEA,NO,NO
Tejas,Presidio,805,2012,0.7,U.S.A.,3.5,NA,DOMINICAN REPUBLIC,NO,NO
Tejas,"La Bahia, w/ cane juice",817,2012,0.7,U.S.A.,3.25,NA,ECUADOR,NO,YES
Tejas,Capistrano,821,2012,0.7,U.S.A.,2,NA,PERU,NO,YES
Tejas,"La Bahia, w/ cane sugar",825,2012,0.7,U.S.A.,3.25,NA,ECUADOR,NO,YES
Tejas,San Jose,829,2012,0.7,U.S.A.,2.75,NA,BOLIVIA,NO,YES
Tejas,Capistrano*,829,2012,0.7,U.S.A.,3,NA,MADAGASCAR,NO,NO
Tejas,Espada,833,2012,0.7,U.S.A.,3.25,NA,MEXICO,NO,NO
Tejas,Espada,967,2012,0.7,U.S.A.,2.75,NA,BRAZIL,NO,YES
Tejas,Concepcion*,971,2012,0.8,U.S.A.,3,NA,VENEZUELA,NO,YES
Tejas,San Jose,971,2012,0.67,U.S.A.,3.25,NA,BOLIVIA,NO,YES
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,0.7,U.S.A.,3.5,Forastero (Parazinho),BRAZIL,NO,YES
Terroir,Peru,1478,2015,0.7,U.S.A.,2.75,NA,PERU,NO,YES
Terroir,Belize,1478,2015,0.7,U.S.A.,3.75,Trinitario,BELIZE,NO,NO
Terroir,Madagascar,1478,2015,0.7,U.S.A.,3.75,Trinitario,MADAGASCAR,NO,NO
Terroir,Ecuador,1482,2015,0.7,U.S.A.,3.25,NA,ECUADOR,NO,YES
Terroir,Oko Caribe,1554,2015,0.7,U.S.A.,3.5,NA,DOMINCAN REPUBLIC,NO,NO
Terroir,Guatemala,1558,2015,0.7,U.S.A.,3.75,Trinitario,GUATEMALA,NO,NO
Terroir,Ecuador,1323,2014,0.77,U.S.A.,3.25,NA,ECUADOR,NO,YES
Terroir,Madagascar,1323,2014,0.67,U.S.A.,3.75,Trinitario,MADAGASCAR,NO,NO
Terroir,Uganda,1323,2014,0.73,U.S.A.,3.75,Forastero,UGANDA,NO,NO
The Barn,Peru,1614,2015,0.7,SWEDEN,3,NA,PERU,NO,YES
Theo,Congo w/ nibs,903,2012,0.65,U.S.A.,3.25,Forastero,CONGO,NO,NO
Theo,Madagascar,162,2007,0.65,U.S.A.,3.5,Trinitario,MADAGASCAR,NO,NO
Theo,Ivory Coast,184,2007,0.75,U.S.A.,2.5,NA,IVORY COAST,NO,NO
Theo,"Ghana, Kumasi",184,2007,0.84,U.S.A.,3,Forastero,GHANA,NO,NO
Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,0.91,U.S.A.,2,Blend,VENEZUELA,NO,YES
Theo,"Ghana, Panama, Ecuador",188,2007,0.75,U.S.A.,3,Blend,"GHANA, PANAMA, ECUADOR",NO,NO
Theobroma,"Piura Select, Cacao Blanc",1684,2015,0.7,JAPAN,3.25,NA,PERU,NO,YES
Timo A. Meyer,"Belize, med roast",1836,2016,0.72,GERMANY,3.75,"Trinitario, TCGA",BELIZE,NO,NO
To'ak (Ecuatoriana),Manabi,1418,2014,0.81,ECUADOR,3.25,Forastero (Nacional),ECUADOR,YES,YES
Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,0.7,FRANCE,4,Trinitario,TOBAGO,NO,NO
Tocoti,"Wild Bolivian, Jungle Love",927,2012,0.77,U.S.A.,3,Criollo,BOLIVIA,NO,YES
Tocoti,Venezuela,789,2011,0.72,U.S.A.,2.75,NA,VENEZUELA,NO,YES
Tocoti,Dominican Republic,789,2011,0.74,U.S.A.,3,NA,DOMINICAN REPUBLIC,NO,NO
Treehouse,Conacado,1239,2014,0.72,U.S.A.,3,NA,DOMINICAN REPUBLIC,NO,NO
Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,0.72,MADAGASCAR,3.5,NA,MADAGASCAR,NO,NO
twenty-four blackbirds,Oko Caribe,1700,2015,0.75,U.S.A.,2.75,NA,DOMINCAN REPUBLIC,NO,NO
twenty-four blackbirds,"Cedeno, lot 271",1700,2015,0.75,U.S.A.,3.5,NA,ECUADOR,NO,YES
twenty-four blackbirds,Madagascar,1235,2014,0.75,U.S.A.,3.5,Trinitario,MADAGASCAR,NO,NO
twenty-four blackbirds,Dominican Republic,1022,2013,0.68,U.S.A.,3.25,NA,DOMINICAN REPUBLIC,NO,NO
twenty-four blackbirds,Palos Blancos,1026,2013,0.75,U.S.A.,2.5,NA,BOLIVIA,NO,YES
twenty-four blackbirds,Dominican Republic,753,2011,0.73,U.S.A.,2.75,NA,DOMINICAN REPUBLIC,NO,NO
Two Ravens,Peru,1740,2016,0.6,U.S.A.,3,Criollo,PERU,NO,YES
Un Dimanche A Paris,Dominican Republic,709,2011,0.63,FRANCE,3.75,NA,DOMINICAN REPUBLIC,NO,NO
Undone,Matagalpa,1438,2014,0.74,U.S.A.,2.75,NA,NICARAGUA,NO,NO
Undone,Nourish,1438,2014,0.7,U.S.A.,3,NA,DOMINICAN REPUBLIC,NO,NO
Upchurch,"Madagascar, Sassy Bar",1752,2016,0.72,U.S.A.,3,Trinitario,MADAGASCAR,NO,NO
Upchurch,"Tanzania, Party Bar",1752,2016,0.72,U.S.A.,3.25,NA,TANZANIA,NO,NO
Urzi,"Sur del Lago, Merida",1327,2014,0.65,ITALY,3.25,Trinitario,VENEZUELA,NO,YES
Valrhona,"Piura, Illanka, Quemazon",1510,2015,0.63,FRANCE,4,NA,PERU,NO,YES
Valrhona,"Andoa, Grand Cru blend",1145,2013,0.7,FRANCE,3.5,NA, ,NO,NO
Valrhona,"Loma Sotavento, 2013",1153,2013,0.64,FRANCE,3.5,NA,DOMINICAN REPUBLIC,NO,NO
Valrhona,"Otucan, Grand Cru",931,2012,0.69,FRANCE,4,NA,VENEZUELA,NO,YES
Valrhona,Caraque,709,2011,0.56,FRANCE,3.25,NA, ,NO,NO
Valrhona,"Porcelana, Pedegral",757,2011,0.64,FRANCE,4,Criollo,VENEZUELA,NO,YES
Valrhona,Tainori,327,2009,0.64,FRANCE,3.75,NA,DOMINICAN REPUBLIC,NO,NO
Valrhona,Alpaco,370,2009,0.66,FRANCE,3.75,NA,ECUADOR,NO,YES
Valrhona,Nyangbo,395,2009,0.68,FRANCE,3.5,Forastero,GHANA,NO,NO
Valrhona,Araguani,117,2007,0.72,FRANCE,3,Blend,"VENEZUELA, CARRIBEAN",NO,NO
Valrhona,Chuao 2002 P.,129,2007,0.65,FRANCE,3.75,Trinitario,VENEZUELA,NO,YES
Valrhona,Manjari,129,2007,0.64,FRANCE,4,"Criollo, Trinitario",MADAGASCAR,NO,NO
Valrhona,Le Noir Extra Amer,147,2007,0.85,FRANCE,1.5,NA, ,NO,NO
Valrhona,Abinao,153,2007,0.85,FRANCE,2.5,Forastero,WEST AFRICA,NO,NO
Valrhona,Le Noir Amer,157,2007,0.71,FRANCE,2.75,Forastero,WEST AFRICA,NO,NO
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,0.64,FRANCE,3.25,Criollo (Porcelana),VENEZUELA,NO,YES
Valrhona,Caraibe,63,2006,0.66,FRANCE,3,Trinitario,CARRIBEAN,NO,NO
Valrhona,Guanaja,63,2006,0.7,FRANCE,4,"Criollo, Trinitario",SOUTH AMERICA,NO,NO
Valrhona,Gran Couva 2005 P.,75,2006,0.64,FRANCE,2.5,Trinitario,TRINIDAD,NO,NO
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,0.64,FRANCE,3,Criollo (Porcelana),VENEZUELA,NO,YES
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,0.64,FRANCE,3.5,Trinitario,MADAGASCAR,NO,NO
Vanleer (Barry Callebaut),Manhattan,963,2012,0.72,U.S.A.,2.5,Forastero,GHANA,NO,NO
Vanleer (Barry Callebaut),Napa,963,2012,0.65,U.S.A.,2.75,Forastero,GHANA,NO,NO
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.72,MADAGASCAR,2.75,Trinitario,MADAGASCAR,NO,NO
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.76,MADAGASCAR,2.75,Trinitario,MADAGASCAR,NO,NO
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.8,MADAGASCAR,2.75,Trinitario,MADAGASCAR,NO,NO
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.7,MADAGASCAR,3,Trinitario,MADAGASCAR,NO,NO
Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,0.68,MADAGASCAR,3,Trinitario,MADAGASCAR,NO,NO
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.64,MADAGASCAR,3.25,Trinitario,MADAGASCAR,NO,NO
Vicuna,Palos Blancos,1470,2015,0.7,U.S.A.,3.25,NA,BOLIVIA,NO,YES
Vicuna,Palos Blancos + nibs,1470,2015,0.7,U.S.A.,3.25,NA,BOLIVIA,NO,YES
Videri,Dominican Republic,1211,2014,0.9,U.S.A.,3.25,NA,DOMINICAN REPUBLIC,NO,NO
Videri,Trinidad,1211,2014,0.75,U.S.A.,3.5,Trinitario,TRINIDAD,NO,NO
Videri,Mindo,1227,2014,0.75,U.S.A.,3.5,NA,ECUADOR,NO,YES
Videri,Dark,1117,2013,0.9,U.S.A.,3.75,NA,CENTRAL AND S. AMERICA,NO,NO
Videri,Classic,991,2012,0.7,U.S.A.,3.25,NA,CENTRAL AND S. AMERICA,NO,NO
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,0.7,FRANCE,3.5,Trinitario,VIETNAM,NO,NO
Vintage Plantations,San Martin,1205,2014,0.75,U.S.A.,3,NA,PERU,NO,YES
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,1,U.S.A.,2,Forastero (Arriba),ECUADOR,NO,YES
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,0.9,U.S.A.,2,Forastero (Arriba),ECUADOR,NO,YES
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,0.75,U.S.A.,3,Forastero (Arriba),ECUADOR,NO,YES
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,0.65,U.S.A.,3,Forastero (Arriba),ECUADOR,NO,YES
Violet Sky,Sambirano Valley,1458,2015,0.77,U.S.A.,2.75,Trinitario,MADAGASCAR,NO,NO
Violet Sky,Moho River Valley,1458,2015,0.77,U.S.A.,3,"Criollo, Trinitario",BELIZE,NO,NO
Violet Sky,Cuyagua,1458,2015,0.77,U.S.A.,3,Criollo,VENEZUELA,NO,YES
Violet Sky,Peru,1458,2015,0.77,U.S.A.,3.25,"Criollo, Trinitario",PERU,NO,YES
Violet Sky,Cahabon,1502,2015,0.77,U.S.A.,2.75,Trinitario,GUATEMALA,NO,NO
Vivra,Peru,1720,2016,0.7,U.S.A.,2.5,NA,PERU,NO,YES
Vivra,Ocumare,1720,2016,0.7,U.S.A.,2.5,NA,VENEZUELA,NO,YES
Vivra,Dominican Republic,1724,2016,0.7,U.S.A.,3,NA,DOMINCAN REPUBLIC,NO,NO
Wellington Chocolate Factory,Conacado,1756,2016,0.7,NEW ZEALAND,3.5,Trinitario,DOMINICAN REPUBLIC,NO,NO
